id,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Outage_Risk
6208,298.2,307.7,1370.87,38.3,87.0,589.75,0
6209,298.9,309.0,1374.42,32.3,202.0,460.07,1
6210,301.2,310.6,1260.24,51.2,112.0,591.35,0
6211,300.7,310.0,1259.76,48.0,85.0,362.58,0
6212,298.2,309.0,1369.28,40.5,192.0,518.65,0
6213,302.5,310.5,1335.6,40.2,201.0,414.86,1
6214,296.8,307.5,1330.18,39.2,13.0,660.68,0
6215,298.1,308.3,1502.12,33.7,185.0,614.33,1
6216,301.4,311.0,1464.14,32.6,155.0,633.49,0
6217,300.4,311.4,1314.25,52.4,105.0,641.33,0
6218,299.0,310.2,1323.35,37.9,60.0,647.26,0
6219,302.9,311.2,1437.01,36.9,71.0,765.17,0
6220,299.9,309.4,1656.46,22.5,22.0,731.58,0
6221,298.4,,1351.87,43.8,2.0,689.51,0
6222,298.8,309.1,1222.04,45.4,113.0,475.78,0
6223,298.6,309.8,1290.44,43.1,80.0,542.26,0
6224,297.1,308.5,1577.28,32.1,48.0,792.53,0
6225,302.2,310.6,1184.83,53.2,,541.96,0
6226,298.5,309.7,1195.01,60.8,96.0,535.45,0
6227,300.2,311.5,1299.76,42.8,88.0,384.49,0
6228,301.6,310.6,1445.82,36.1,208.0,606.76,0
6229,297.6,308.0,1144.68,57.4,139.0,413.12,0
6230,302.3,311.7,1525.23,32.1,197.0,807.1,0
6231,300.1,309.4,1408.48,31.6,124.0,599.68,1
6232,,308.4,1265.47,45.6,105.0,416.77,0
6233,303.1,,1344.48,44.1,109.0,540.13,1
6234,301.4,310.3,1218.49,47.6,176.0,481.11,1
6235,298.7,309.7,1466.65,,8.0,742.13,1
6236,298.6,309.7,1482.19,,115.0,596.87,1
6237,297.4,308.3,1280.39,44.0,18.0,602.52,0
6238,297.4,,1218.31,52.2,49.0,410.98,0
6239,301.1,,1179.72,48.8,103.0,409.47,0
6240,299.8,310.6,1537.75,32.5,124.0,625.96,1
6241,301.0,311.6,1322.52,43.4,133.0,427.53,0
6242,,309.3,1194.2,56.0,130.0,447.41,0
6243,298.0,,1495.22,32.8,215.0,619.59,1
6244,302.4,311.4,1342.28,45.2,46.0,460.72,0
6245,297.7,308.2,1221.88,53.4,162.0,373.86,0
6246,298.9,309.9,1263.4,54.5,121.0,518.01,0
6247,297.4,308.8,1469.51,37.4,144.0,634.18,1
6248,304.1,313.4,1241.05,43.7,111.0,459.29,0
6249,300.7,309.8,1233.63,53.1,183.0,473.83,0
6250,,308.6,1341.52,46.6,98.0,425.55,0
6251,297.7,308.4,1286.02,51.9,77.0,581.0,0
6252,300.6,310.0,1370.17,36.9,105.0,764.33,0
6253,299.8,309.4,1280.44,47.4,57.0,494.36,0
6254,298.0,307.7,1284.1,,148.0,369.21,0
6255,299.1,310.5,1299.49,43.1,40.0,630.47,0
6256,300.0,309.0,1941.31,16.9,112.0,1151.14,1
6257,298.1,309.9,1462.36,32.5,45.0,520.99,1
6258,297.6,308.3,1326.02,36.7,68.0,577.23,0
6259,301.6,310.0,1395.22,30.3,79.0,514.73,0
6260,297.8,308.9,1145.44,58.1,108.0,474.41,0
6261,297.7,308.4,1552.46,27.7,96.0,436.83,0
6262,302.4,310.7,1379.81,40.4,152.0,488.52,0
6263,301.9,309.7,1398.75,37.5,135.0,654.15,0
6264,,308.3,2015.16,16.8,139.0,740.46,0
6265,295.7,306.2,1314.47,46.2,92.0,504.8,0
6266,301.5,310.5,1380.93,35.7,,456.67,0
6267,300.2,309.9,1741.52,22.9,165.0,702.6,1
6268,298.9,308.6,1323.93,40.7,124.0,575.84,0
6269,300.8,310.6,1276.76,53.7,,570.21,0
6270,297.2,308.4,1964.36,17.3,119.0,767.86,1
6271,300.7,310.5,1370.26,47.4,192.0,361.57,1
6272,299.1,,1498.95,27.2,110.0,356.92,0
6273,298.6,309.4,1312.58,36.9,179.0,606.68,1
6274,298.1,308.8,1285.65,48.2,62.0,482.47,0
6275,302.0,309.8,1531.81,27.2,4.0,618.28,1
6276,298.8,309.9,1330.56,41.6,62.0,458.8,1
6277,300.7,,1408.84,39.4,61.0,464.81,1
6278,302.7,312.4,1330.05,47.3,62.0,616.74,0
6279,300.7,312.3,1420.85,33.2,100.0,631.89,1
6280,296.6,307.6,1628.45,25.1,86.0,560.04,0
6281,297.4,309.3,1589.94,24.8,81.0,673.94,0
6282,302.1,310.1,1350.84,24.6,171.0,485.21,1
6283,303.6,311.9,1301.92,50.1,84.0,526.32,0
6284,298.0,308.0,1393.87,37.0,,526.33,1
6285,303.8,312.5,1489.74,28.0,170.0,570.69,1
6286,299.3,310.9,1517.88,32.4,5.0,509.01,0
6287,299.7,309.1,1336.6,41.1,208.0,381.72,1
6288,298.2,308.3,1066.98,59.6,162.0,466.89,0
6289,297.6,309.6,1370.46,49.8,222.0,644.79,0
6290,297.7,307.2,1383.48,43.0,197.0,642.62,0
6291,299.7,309.2,1443.92,34.4,68.0,660.63,0
6292,301.6,311.1,1718.17,21.5,102.0,788.11,0
6293,302.3,311.2,1338.83,53.5,59.0,394.69,0
6294,296.7,307.6,1385.57,38.6,53.0,372.13,0
6295,303.0,311.2,1326.85,37.0,67.0,427.93,0
6296,297.4,307.9,1259.48,47.7,156.0,613.86,0
6297,301.0,312.1,1545.66,30.7,200.0,617.63,1
6298,298.1,307.8,1310.84,49.8,198.0,641.51,0
6299,300.0,309.6,1279.92,48.7,67.0,535.78,0
6300,297.3,308.3,1255.83,45.9,64.0,305.68,0
6301,302.1,310.8,1574.37,27.1,233.0,636.25,0
6302,,308.4,1558.33,27.5,146.0,545.73,1
6303,299.3,308.5,1284.7,43.1,186.0,450.07,0
6304,297.6,,1342.13,43.0,119.0,472.63,0
6305,297.8,309.3,1813.79,20.1,161.0,785.3,0
6306,299.1,310.2,1544.6,28.1,17.0,600.65,1
6307,,311.5,1319.73,49.0,115.0,524.11,1
6308,297.9,307.3,1504.83,28.7,7.0,576.7,0
6309,298.6,309.9,1461.39,28.8,,689.42,0
6310,299.4,309.3,1244.41,48.4,116.0,495.11,0
6311,298.3,308.0,1132.17,62.0,98.0,479.79,0
6312,296.4,307.3,1322.71,37.5,83.0,616.08,1
6313,299.9,309.8,1308.49,47.7,112.0,403.77,0
6314,302.6,310.3,1528.63,27.4,,631.7,0
6315,300.7,310.7,1243.63,46.7,36.0,558.78,0
6316,300.6,310.8,1216.78,53.2,179.0,514.22,0
6317,304.2,313.3,1282.35,51.6,47.0,510.28,0
6318,297.3,308.4,1278.98,47.8,31.0,478.44,0
6319,301.3,310.1,1229.12,53.6,193.0,470.17,1
6320,300.5,311.6,1294.27,49.3,92.0,467.38,0
6321,298.9,309.8,1438.28,36.5,110.0,536.6,1
6322,300.2,311.4,1418.83,35.3,138.0,750.8,0
6323,302.8,312.2,1356.75,36.8,162.0,553.62,1
6324,300.5,310.4,1421.07,37.3,65.0,543.14,1
6325,,309.4,1194.61,53.9,,544.89,0
6326,300.6,311.0,1250.11,54.6,94.0,459.69,0
6327,300.2,310.3,1244.25,42.5,0.0,631.08,0
6328,301.5,310.1,1439.1,33.4,,483.64,0
6329,298.3,308.2,1517.48,28.4,67.0,549.09,1
6330,298.1,,1227.88,53.5,83.0,616.85,0
6331,301.1,,1369.23,,47.0,398.9,1
6332,300.9,309.7,1238.73,48.8,192.0,471.44,0
6333,298.4,308.7,1252.03,44.9,135.0,466.63,0
6334,301.4,310.9,1441.99,38.3,9.0,597.99,0
6335,302.4,311.7,1551.88,26.9,112.0,555.03,1
6336,,311.4,1339.72,43.6,95.0,722.52,0
6337,,309.1,1331.3,47.8,223.0,423.52,0
6338,301.3,310.8,1289.4,45.4,59.0,434.36,0
6339,298.5,308.9,1605.31,27.8,113.0,653.25,0
6340,298.5,309.4,1426.38,37.7,43.0,662.75,0
6341,299.6,309.1,1252.82,51.4,164.0,398.89,1
6342,296.9,307.8,1224.36,54.5,172.0,553.16,0
6343,298.9,310.2,1882.6,20.0,98.0,688.42,1
6344,301.5,310.5,1426.12,33.8,57.0,406.76,1
6345,300.3,310.4,1175.81,49.7,37.0,363.53,0
6346,301.0,310.4,2000.0,16.6,175.0,853.71,0
6347,298.5,309.3,1451.24,33.1,109.0,765.88,1
6348,301.9,311.0,1368.46,38.9,,642.51,0
6349,297.9,307.8,1355.49,46.9,85.0,574.9,0
6350,299.4,309.1,1397.21,43.3,10.0,667.3,1
6351,297.7,308.9,1214.47,63.7,21.0,493.94,0
6352,297.1,308.1,1212.41,44.4,0.0,568.23,0
6353,298.2,307.9,1584.19,27.2,188.0,620.84,1
6354,301.9,309.7,1376.1,35.9,204.0,477.33,0
6355,299.0,310.1,1335.13,19.3,15.0,478.42,0
6356,299.9,309.3,1281.67,41.8,109.0,400.58,0
6357,297.6,308.3,1405.0,40.2,0.0,676.47,0
6358,304.2,313.3,1296.05,45.9,48.0,487.14,0
6359,302.9,312.4,1815.21,19.1,192.0,676.2,0
6360,299.2,309.0,1263.43,47.2,0.0,601.94,0
6361,297.6,308.5,1524.31,34.2,114.0,681.76,1
6362,302.3,311.8,1413.31,34.1,185.0,623.41,0
6363,302.6,311.7,1417.24,34.1,137.0,492.74,0
6364,297.4,309.1,1227.0,41.1,152.0,466.65,0
6365,297.2,308.8,1309.91,43.1,,594.8,0
6366,298.5,309.7,1400.6,34.0,205.0,589.07,0
6367,300.5,311.9,1526.98,,158.0,571.36,1
6368,299.4,309.1,1181.65,62.0,142.0,481.38,0
6369,300.1,311.4,1272.98,,93.0,378.99,0
6370,298.3,310.0,1679.43,23.9,114.0,595.89,0
6371,299.8,309.5,1409.41,32.2,18.0,532.61,0
6372,300.8,311.9,1321.65,39.3,23.0,582.52,0
6373,302.0,309.9,1225.11,51.4,183.0,380.33,0
6374,299.1,310.2,1215.16,52.8,41.0,491.31,1
6375,301.5,310.7,1280.52,46.1,81.0,445.73,1
6376,301.7,309.8,1386.2,46.0,,531.4,0
6377,301.0,311.4,1453.47,37.6,103.0,362.46,0
6378,301.5,310.7,1768.61,20.5,155.0,693.82,1
6379,301.3,310.4,1498.43,32.5,110.0,686.91,0
6380,298.3,308.0,1311.83,42.5,190.0,527.61,0
6381,297.4,308.5,1395.39,31.4,76.0,425.65,0
6382,302.1,311.5,1425.23,39.4,26.0,567.68,0
6383,299.8,310.8,1270.57,51.9,154.0,519.78,0
6384,302.3,311.0,1326.36,37.6,75.0,703.58,0
6385,299.2,309.1,1352.09,34.7,6.0,672.99,1
6386,300.9,310.4,1297.32,43.1,43.0,494.33,0
6387,,310.6,1235.59,48.4,,583.77,0
6388,298.4,308.3,1303.09,42.9,15.0,563.56,1
6389,303.0,311.3,1928.05,16.5,148.0,693.32,1
6390,300.5,309.7,1441.15,34.5,,555.12,0
6391,,311.3,1267.12,55.6,150.0,564.1,0
6392,295.7,306.1,1217.02,,119.0,510.07,0
6393,303.8,312.6,1267.79,47.1,162.0,545.27,1
6394,297.8,309.9,1199.83,49.0,181.0,519.57,0
6395,,310.8,1312.91,37.6,204.0,547.84,0
6396,300.1,311.4,1345.38,46.9,87.0,570.09,0
6397,298.2,308.7,1095.75,60.9,163.0,512.02,0
6398,302.7,310.7,1263.38,57.7,19.0,594.18,0
6399,299.0,309.9,1689.33,25.6,100.0,470.92,1
6400,300.4,311.9,1222.24,58.3,9.0,349.89,0
6401,302.3,311.8,1210.91,50.1,104.0,346.73,0
6402,301.2,310.6,1234.05,52.0,69.0,384.11,1
6403,296.9,308.0,1268.58,46.9,105.0,628.3,0
6404,297.4,308.4,1588.63,25.0,210.0,598.33,0
6405,300.6,310.7,1380.74,39.6,60.0,535.61,0
6406,302.5,311.1,1480.32,32.0,198.0,623.29,1
6407,301.9,311.3,1193.15,55.6,57.0,563.47,0
6408,298.0,308.0,1446.6,29.4,75.0,559.43,0
6409,298.2,307.8,1453.58,34.6,78.0,628.29,0
6410,296.3,307.2,1401.69,51.1,177.0,608.31,1
6411,297.9,,1341.19,40.1,166.0,505.55,0
6412,297.7,308.3,1355.31,41.0,101.0,489.0,1
6413,301.4,310.6,1380.87,,77.0,656.4,0
6414,300.0,309.6,1221.53,45.9,16.0,561.93,0
6415,300.7,312.2,1453.19,38.5,148.0,695.37,1
6416,297.9,307.6,1302.46,52.4,178.0,466.93,1
6417,298.3,309.0,1626.18,25.9,181.0,500.83,0
6418,301.3,,1549.85,27.6,210.0,658.4,0
6419,301.0,312.0,1288.95,36.8,31.0,520.88,0
6420,301.1,310.7,1204.73,43.4,111.0,512.49,1
6421,303.9,313.2,1258.8,46.5,9.0,634.45,0
6422,297.6,309.3,1384.68,41.9,3.0,549.93,0
6423,300.1,311.4,1300.24,42.2,139.0,554.1,0
6424,297.4,308.8,1361.66,33.9,123.0,418.55,0
6425,298.6,,1410.77,33.9,24.0,593.68,0
6426,299.0,310.3,1260.84,46.3,175.0,528.07,0
6427,300.5,312.0,1335.5,39.0,153.0,492.56,0
6428,298.5,308.6,1243.46,54.4,44.0,368.18,0
6429,295.9,306.4,1673.51,21.7,72.0,525.16,0
6430,302.2,311.1,1342.19,39.6,96.0,679.67,0
6431,301.4,310.3,1464.69,41.5,11.0,717.24,1
6432,299.4,309.0,1373.86,41.0,213.0,627.93,0
6433,301.1,311.3,1719.9,22.7,38.0,813.75,1
6434,304.2,,1313.33,40.9,23.0,497.74,0
6435,298.4,310.1,1297.39,42.2,94.0,533.75,0
6436,299.8,311.1,1333.91,47.3,188.0,513.02,0
6437,299.7,310.9,1343.72,40.4,83.0,475.87,0
6438,301.7,,1345.89,44.8,134.0,499.82,0
6439,297.3,308.5,1310.28,54.2,179.0,430.76,0
6440,300.9,312.0,1331.86,38.7,217.0,581.35,0
6441,297.7,307.2,1527.16,32.7,31.0,575.91,1
6442,301.6,311.0,1342.21,40.1,142.0,432.18,0
6443,300.6,309.4,1316.16,43.2,96.0,543.69,0
6444,299.3,310.5,1387.32,41.3,17.0,446.81,1
6445,300.9,311.1,1295.83,40.7,24.0,482.04,0
6446,302.2,311.7,1407.5,36.2,63.0,512.72,0
6447,296.9,307.6,1363.51,35.7,100.0,459.77,1
6448,297.6,308.6,1380.01,36.9,25.0,710.02,0
6449,303.7,312.6,1459.75,38.8,182.0,459.73,0
6450,298.2,308.7,1970.75,17.8,31.0,975.94,1
6451,303.5,312.3,1492.26,29.8,25.0,571.43,1
6452,,309.6,1323.64,43.1,12.0,535.99,0
6453,302.2,311.6,1481.1,37.7,79.0,439.23,0
6454,300.2,309.4,1392.16,37.0,194.0,423.38,0
6455,300.2,309.4,1566.76,27.8,208.0,629.45,1
6456,301.0,312.2,2420.28,9.7,143.0,1010.89,1
6457,301.7,310.1,1284.7,50.2,54.0,344.26,0
6458,,309.2,1482.12,34.5,48.0,608.53,1
6459,302.5,311.9,1368.02,34.8,86.0,495.46,0
6460,298.5,309.2,1367.12,33.7,182.0,433.22,1
6461,302.6,,1372.7,42.7,75.0,523.04,0
6462,298.3,308.5,1259.39,52.7,151.0,587.31,1
6463,297.3,308.6,1380.57,,147.0,554.2,0
6464,297.3,308.3,1497.09,31.1,8.0,642.16,1
6465,297.9,307.6,1560.82,25.3,136.0,691.52,1
6466,299.9,,1362.53,33.2,0.0,540.34,0
6467,296.4,307.2,1855.21,19.4,,747.42,1
6468,302.8,,1265.62,43.5,47.0,656.98,0
6469,,310.7,1217.68,45.7,44.0,462.39,0
6470,298.0,308.3,1254.69,56.8,216.0,660.92,1
6471,298.9,310.1,1343.64,48.0,181.0,541.9,1
6472,298.4,309.1,1588.36,29.6,81.0,734.04,0
6473,297.8,309.0,1428.03,45.0,17.0,434.05,0
6474,300.2,311.7,1429.48,30.5,,466.58,0
6475,298.6,308.3,1448.86,34.1,174.0,439.57,0
6476,298.1,308.2,1185.74,48.1,54.0,324.79,0
6477,300.5,311.4,1563.94,32.3,64.0,556.24,0
6478,298.8,308.7,1410.1,31.1,68.0,607.76,0
6479,300.8,,1333.66,31.4,219.0,398.08,1
6480,298.4,308.4,1383.17,40.1,,561.06,0
6481,300.3,309.9,1465.81,34.1,36.0,711.64,0
6482,302.2,311.0,1325.48,47.4,161.0,509.13,0
6483,302.2,,1243.62,46.4,,620.25,0
6484,297.6,308.5,1334.11,42.4,24.0,452.51,0
6485,298.7,310.1,1382.74,37.6,44.0,513.72,1
6486,298.1,309.3,1331.82,51.0,72.0,427.04,0
6487,297.4,308.6,1296.54,51.9,188.0,500.66,0
6488,301.3,310.6,1305.83,40.7,54.0,310.64,1
6489,295.7,306.2,1957.97,16.5,105.0,780.13,1
6490,300.5,311.6,1559.21,26.8,94.0,542.72,1
6491,302.0,310.4,1428.08,36.4,114.0,444.33,0
6492,298.1,307.8,1368.69,49.1,135.0,550.2,0
6493,299.5,309.4,1270.82,44.4,154.0,491.29,0
6494,300.2,311.6,1371.2,37.7,71.0,452.47,0
6495,297.7,308.1,1963.76,15.6,,697.3,1
6496,301.0,,1415.55,38.4,49.0,594.9,1
6497,302.6,311.0,1425.18,39.0,122.0,584.1,1
6498,299.8,310.5,1247.89,53.9,110.0,574.62,0
6499,304.2,313.4,1261.95,54.8,44.0,504.02,1
6500,298.5,308.3,1328.19,44.0,44.0,459.53,0
6501,301.9,310.4,1220.49,51.7,153.0,425.65,0
6502,299.2,310.4,1238.53,46.8,39.0,454.33,0
6503,303.7,312.4,1548.84,26.5,130.0,613.72,0
6504,300.2,310.3,1382.25,38.7,48.0,543.13,0
6505,301.1,311.1,1878.76,19.8,162.0,672.68,1
6506,300.5,311.7,1429.07,32.7,85.0,550.76,0
6507,300.6,309.4,1292.02,40.7,87.0,655.92,0
6508,300.5,310.7,1367.6,39.4,159.0,704.16,0
6509,297.5,308.9,1274.28,44.8,,568.0,0
6510,296.9,308.1,1311.05,46.3,64.0,585.24,0
6511,302.5,,1552.15,31.6,66.0,619.21,0
6512,302.5,310.4,1350.1,40.2,48.0,515.7,0
6513,301.9,310.4,1357.87,34.1,155.0,620.53,0
6514,297.6,308.7,1258.5,51.5,4.0,573.19,1
6515,296.9,307.6,1351.19,32.0,10.0,342.59,0
6516,298.9,309.6,1480.65,33.7,195.0,637.74,1
6517,302.0,310.5,1466.37,32.9,94.0,610.58,0
6518,301.0,312.1,1248.47,49.9,48.0,344.84,0
6519,302.3,310.9,1251.82,46.8,166.0,437.41,0
6520,300.8,,1537.52,24.8,156.0,495.63,0
6521,303.3,311.8,1391.3,33.5,,371.15,0
6522,300.7,311.9,1292.84,47.7,179.0,448.5,1
6523,297.3,308.4,1498.74,28.9,17.0,544.65,1
6524,303.1,311.2,1430.13,35.2,23.0,450.16,0
6525,302.3,311.4,1402.99,32.7,17.0,563.16,0
6526,303.5,311.7,1497.97,31.0,141.0,502.2,0
6527,300.3,311.7,1405.2,43.5,160.0,394.31,0
6528,299.9,309.2,1511.92,30.5,13.0,553.33,1
6529,302.3,311.2,1352.74,24.3,81.0,638.95,1
6530,298.0,308.9,1465.93,37.7,49.0,497.41,1
6531,303.3,311.6,1190.69,56.8,,492.9,0
6532,303.6,312.2,1229.84,54.6,112.0,470.92,0
6533,302.4,310.4,1487.48,29.7,125.0,684.26,0
6534,,,1490.58,27.5,26.0,619.16,0
6535,302.5,311.9,1310.79,46.7,65.0,556.33,0
6536,300.2,311.5,1409.21,40.9,66.0,482.58,0
6537,302.3,310.9,1232.94,49.3,34.0,537.47,0
6538,299.3,309.0,1306.99,47.6,156.0,603.52,0
6539,299.5,309.0,1532.07,28.6,98.0,659.07,0
6540,301.8,310.3,1484.02,32.7,19.0,499.47,1
6541,302.3,311.6,1507.53,34.3,139.0,508.9,1
6542,298.1,308.5,1226.69,54.5,17.0,392.08,0
6543,302.7,312.0,1406.51,36.7,74.0,454.74,0
6544,304.1,313.6,1437.43,31.4,144.0,589.94,0
6545,299.3,309.0,1534.06,30.6,154.0,621.64,0
6546,302.7,312.2,1368.98,52.8,164.0,702.82,0
6547,298.3,308.9,1506.61,31.8,8.0,693.92,1
6548,295.6,306.1,1248.74,46.2,113.0,481.53,0
6549,298.1,307.7,1258.8,48.7,159.0,499.29,0
6550,,310.4,1466.64,32.6,177.0,424.42,0
6551,303.1,,1410.09,32.9,132.0,638.81,0
6552,300.6,,1437.48,43.4,233.0,759.09,0
6553,300.7,310.1,1150.13,56.6,98.0,525.41,0
6554,299.7,309.4,1259.02,39.9,91.0,220.81,0
6555,298.9,309.5,1474.58,31.1,169.0,481.29,0
6556,302.3,311.6,1348.37,41.8,75.0,562.94,0
6557,298.7,309.9,1309.39,40.2,137.0,582.15,0
6558,299.0,308.7,1252.4,48.5,25.0,735.08,0
6559,300.9,311.0,1175.62,56.5,120.0,432.61,0
6560,301.1,311.3,1153.85,60.0,53.0,547.15,0
6561,300.6,310.1,1212.57,45.8,62.0,254.71,0
6562,295.6,306.1,1352.09,62.3,142.0,523.68,0
6563,301.4,310.6,1473.04,33.6,49.0,524.67,1
6564,301.5,310.6,1447.72,28.0,220.0,788.79,1
6565,298.5,308.2,1335.39,47.5,18.0,497.53,0
6566,300.7,310.6,1403.91,38.5,50.0,484.33,0
6567,298.8,308.8,1368.55,44.4,55.0,632.93,1
6568,299.3,309.0,1287.34,41.6,155.0,390.76,0
6569,302.6,310.4,1216.85,57.2,,358.53,1
6570,295.5,306.0,1311.02,39.2,,573.9,1
6571,301.4,311.0,1485.64,28.4,127.0,587.41,1
6572,300.7,309.5,1221.3,44.0,126.0,404.65,0
6573,301.7,311.0,1376.91,42.2,144.0,584.84,0
6574,304.1,313.0,1414.12,37.2,,641.22,0
6575,300.1,309.5,1294.59,42.8,50.0,546.07,0
6576,297.2,308.6,1334.65,40.2,214.0,503.26,0
6577,300.2,309.5,1276.3,,,655.46,1
6578,304.2,313.3,1479.1,35.7,,595.79,1
6579,298.3,309.2,1299.4,45.5,75.0,792.21,0
6580,299.1,308.4,1387.79,37.9,130.0,494.79,0
6581,296.2,307.1,1300.36,41.7,3.0,481.65,0
6582,297.5,308.1,1322.45,42.4,112.0,306.68,1
6583,298.9,309.7,1266.07,41.9,207.0,447.99,0
6584,298.7,308.5,1311.93,54.2,62.0,543.05,0
6585,302.2,,1336.09,37.1,10.0,544.7,0
6586,,312.6,1289.93,47.1,137.0,460.51,0
6587,297.7,308.7,1545.19,28.4,104.0,397.67,1
6588,298.3,308.5,1389.38,36.1,168.0,632.23,0
6589,300.2,309.6,1245.59,51.5,66.0,511.89,0
6590,304.1,313.6,1371.49,37.4,129.0,519.96,1
6591,296.8,308.0,1379.85,41.7,231.0,339.1,1
6592,300.2,309.7,1128.28,60.7,15.0,465.83,0
6593,300.3,311.7,1485.78,31.8,156.0,639.85,1
6594,,309.8,1447.96,35.1,203.0,588.4,0
6595,302.2,310.6,1362.9,49.2,134.0,489.95,0
6596,299.6,310.8,1427.43,35.4,202.0,422.02,0
6597,300.4,,1365.95,32.9,,479.51,1
6598,297.9,308.6,2045.37,15.7,125.0,964.14,1
6599,297.2,307.9,1473.57,37.5,156.0,513.14,0
6600,295.4,305.9,1349.03,40.6,178.0,562.93,0
6601,297.7,,1361.69,41.4,201.0,550.97,1
6602,299.6,309.1,1422.1,41.3,0.0,527.89,0
6603,299.3,308.8,1476.37,32.9,172.0,584.78,0
6604,300.0,311.3,1391.27,39.2,43.0,521.06,0
6605,300.5,,1297.72,51.1,193.0,754.28,0
6606,299.5,309.0,1454.24,31.3,210.0,616.4,1
6607,298.8,309.7,1793.03,,25.0,662.65,1
6608,297.6,309.2,1443.27,33.1,155.0,622.71,1
6609,301.3,310.6,1347.14,36.1,163.0,514.71,0
6610,,309.4,1375.53,36.7,233.0,629.01,0
6611,302.7,311.2,1425.84,35.1,128.0,425.69,0
6612,299.5,310.8,1353.34,40.2,156.0,585.55,0
6613,297.6,307.2,1382.89,42.6,44.0,533.85,1
6614,301.6,309.9,1545.45,31.1,83.0,633.1,0
6615,298.8,308.4,1345.96,41.1,128.0,446.43,0
6616,301.2,309.8,1583.06,27.0,151.0,841.5,1
6617,299.0,310.3,1320.12,42.4,93.0,578.66,0
6618,299.4,309.1,1785.39,22.1,55.0,825.85,0
6619,299.3,308.6,1211.57,48.2,65.0,449.4,0
6620,297.2,307.9,1339.68,38.4,146.0,648.45,1
6621,302.5,310.4,1170.36,55.1,187.0,420.93,0
6622,298.2,308.2,1309.25,50.2,,610.35,0
6623,298.8,309.0,1378.73,38.2,169.0,470.41,1
6624,298.2,309.0,1226.1,57.8,89.0,455.14,1
6625,298.6,309.4,1308.7,47.1,149.0,623.94,0
6626,300.8,311.2,2009.49,17.0,95.0,676.92,1
6627,299.0,,1361.5,38.4,75.0,473.12,1
6628,298.5,308.7,1473.92,28.3,15.0,617.57,0
6629,303.4,,1365.72,45.0,16.0,498.05,0
6630,301.0,311.3,1319.01,41.5,,366.05,1
6631,299.9,309.2,1457.14,34.6,105.0,690.5,1
6632,297.5,308.4,1248.12,54.8,145.0,628.21,0
6633,300.7,310.9,1463.23,37.2,115.0,632.76,1
6634,301.8,310.9,1447.29,31.7,202.0,616.22,0
6635,298.8,309.9,1559.67,30.6,83.0,516.49,1
6636,298.5,309.3,1631.37,27.2,49.0,642.9,1
6637,299.4,309.3,1347.78,37.5,39.0,546.96,0
6638,298.0,308.2,1194.13,52.9,218.0,507.63,0
6639,302.2,311.1,1306.71,50.6,101.0,382.44,1
6640,298.9,308.7,1593.79,29.4,116.0,506.34,1
6641,297.5,308.7,1299.59,39.2,74.0,611.42,0
6642,298.1,307.9,1447.01,,55.0,471.82,0
6643,298.9,308.6,1248.67,46.5,122.0,480.15,0
6644,300.9,310.9,1450.08,35.3,153.0,644.84,1
6645,297.3,307.8,1237.43,44.4,169.0,336.03,0
6646,304.2,313.1,1455.22,31.1,20.0,454.64,0
6647,298.8,309.9,1331.8,39.1,45.0,513.48,0
6648,300.7,311.0,1225.2,41.2,93.0,502.28,0
6649,299.3,309.0,1351.63,43.4,67.0,687.4,0
6650,298.4,308.6,1380.23,42.0,120.0,559.7,0
6651,300.7,311.0,1202.87,48.2,128.0,549.46,0
6652,299.1,308.9,1318.62,42.7,225.0,525.0,0
6653,300.6,310.0,1474.89,34.7,88.0,456.38,0
6654,299.2,308.5,1360.61,35.8,160.0,672.99,0
6655,300.5,309.8,1207.76,54.0,129.0,499.03,0
6656,,311.2,1212.18,52.1,176.0,550.5,0
6657,,,1344.51,43.1,31.0,619.87,0
6658,298.7,,1492.57,,178.0,429.72,1
6659,298.6,309.8,1538.86,28.3,64.0,651.34,1
6660,297.3,308.8,1270.5,42.4,139.0,291.23,0
6661,303.7,312.8,1308.68,44.5,55.0,413.21,0
6662,301.8,309.9,1189.12,61.0,182.0,528.9,0
6663,301.5,310.4,1365.68,41.1,151.0,647.42,1
6664,298.5,309.5,1222.45,61.9,130.0,420.82,0
6665,303.7,311.9,1202.03,52.7,66.0,494.64,0
6666,301.4,310.8,1515.8,31.4,185.0,440.83,0
6667,299.1,310.6,1316.11,43.2,80.0,444.87,0
6668,297.9,309.1,1297.44,50.3,24.0,483.87,0
6669,298.9,308.7,1269.53,44.7,108.0,561.01,1
6670,296.9,308.0,1537.2,29.3,13.0,755.27,1
6671,299.1,310.1,1481.35,31.6,41.0,643.43,0
6672,298.0,308.0,1243.37,54.7,65.0,446.73,0
6673,302.4,311.4,1525.08,29.6,128.0,618.9,0
6674,301.0,310.6,1249.2,50.6,106.0,482.92,0
6675,296.8,307.9,1312.35,48.8,31.0,556.79,0
6676,298.3,308.0,1477.9,30.8,2.0,559.69,0
6677,300.0,310.2,1381.15,29.7,64.0,487.4,1
6678,296.9,307.8,1178.38,52.1,100.0,523.67,0
6679,297.2,308.3,1259.25,39.7,115.0,628.59,0
6680,301.1,310.7,1273.67,49.1,0.0,521.99,1
6681,301.1,312.3,1437.98,34.5,115.0,533.48,0
